X,Y,Predicted,Number of 1's,F1,F2,F3,F4,F5,F6,A2,Z2,A1,Z1
"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",0,0,8,1,1,1,1,1,0,0.0,-32.35,"[0.0, 0.0, 1.3, 0.32, 0.0, 6.0, 0.0, 0.0, 0.6, 1.14]","[-1.61, -2.45, 1.3, 0.32, -0.01, 6.0, -2.04, -3.06, 0.6, 1.14]"
"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0,0,9,1,1,1,1,1,0,0.0,-10.41,"[0.0, 0.12, 1.03, 0.27, 0.0, 2.4, 0.0, 0.0, 0.59, 1.12]","[-1.63, 0.12, 1.03, 0.27, -0.01, 2.4, -1.74, -1.67, 0.59, 1.12]"
"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0,0,6,1,1,1,1,1,1,0.0,-38.15,"[0.43, 1.2, 0.4, 0.0, 0.0, 5.67, 0.0, 0.0, 0.6, 1.04]","[0.43, 1.2, 0.4, -0.32, -0.0, 5.67, -3.77, -5.03, 0.6, 1.04]"
"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",0,0,7,1,1,1,1,1,1,0.0,-31.25,"[0.4, 3.76, 0.13, 0.0, 0.0, 2.07, 0.0, 0.0, 0.59, 1.02]","[0.4, 3.76, 0.13, -0.37, -0.01, 2.07, -3.46, -3.64, 0.59, 1.02]"
"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",0,0,7,1,1,1,1,1,1,0.0,-34.79,"[0.35, 2.54, 0.35, 0.4, 0.0, 3.79, 0.0, 0.0, 0.17, 0.81]","[0.35, 2.54, 0.35, 0.4, -0.01, 3.79, -2.97, -4.94, 0.17, 0.81]"
"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",0,0,8,1,1,1,1,1,1,0.0,-27.96,"[0.33, 5.1, 0.08, 0.35, 0.0, 0.19, 0.0, 0.0, 0.16, 0.79]","[0.33, 5.1, 0.08, 0.35, -0.01, 0.19, -2.66, -3.55, 0.16, 0.79]"
"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",0,0,7,1,1,1,1,1,1,0.0,-26.06,"[0.26, 0.0, 0.43, 0.0, 0.0, 4.75, 0.0, 0.0, 0.6, 0.56]","[0.26, -1.9, 0.43, -0.53, -0.01, 4.75, -0.95, -2.98, 0.6, 0.56]"
"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",0,0,8,1,1,1,1,1,1,0.0,-7.47,"[0.24, 0.66, 0.15, 0.0, 0.0, 1.15, 0.0, 0.0, 0.6, 0.53]","[0.24, 0.66, 0.15, -0.58, -0.01, 1.15, -0.64, -1.59, 0.6, 0.53]"
"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",0,0,8,1,1,1,1,1,1,0.0,-14.73,"[0.19, 0.0, 0.38, 0.19, 0.0, 2.87, 0.0, 0.0, 0.17, 0.32]","[0.19, -0.55, 0.38, 0.19, -0.01, 2.87, -0.15, -2.89, 0.17, 0.32]"
"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0,0,9,1,1,1,1,1,1,0.0,-9.97,"[0.16, 2.01, 0.1, 0.14, 0.0, 0.0, 0.16, 0.0, 0.17, 0.3]","[0.16, 2.01, 0.1, 0.14, -0.01, -0.73, 0.16, -1.5, 0.17, 0.3]"
"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",0,0,7,1,1,1,1,1,1,0.0,-34.07,"[0.0, 0.0, 1.09, 0.0, 0.0, 6.4, 0.0, 0.0, 1.04, 1.9]","[-1.25, -0.82, 1.09, -0.92, -0.01, 6.4, -3.93, -3.53, 1.04, 1.9]"
"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",0,0,8,1,1,1,1,1,1,0.0,-22.08,"[0.0, 1.75, 0.81, 0.0, 0.0, 2.8, 0.0, 0.0, 1.04, 1.87]","[-1.28, 1.75, 0.81, -0.96, -0.01, 2.8, -3.62, -2.14, 1.04, 1.87]"
"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",0,0,8,1,1,1,1,1,1,0.0,-26.1,"[0.0, 0.53, 1.04, 0.0, 0.0, 4.52, 0.0, 0.0, 0.61, 1.66]","[-1.33, 0.53, 1.04, -0.2, -0.01, 4.52, -3.13, -3.44, 0.61, 1.66]"
"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",0,0,9,1,1,1,1,1,1,0.0,-19.13,"[0.0, 3.09, 0.76, 0.0, 0.0, 0.92, 0.0, 0.0, 0.61, 1.64]","[-1.35, 3.09, 0.76, -0.25, -0.01, 0.92, -2.82, -2.05, 0.61, 1.64]"
"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0,0,8,1,1,1,1,1,1,0.0,-28.88,"[0.0, 0.0, 1.11, 0.0, 0.0, 5.48, 0.0, 0.0, 1.05, 1.41]","[-1.42, -3.91, 1.11, -1.13, -0.01, 5.48, -1.11, -1.48, 1.05, 1.41]"
"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",0,0,9,1,1,1,1,1,1,0.0,-6.15,"[0.0, 0.0, 0.84, 0.0, 0.0, 1.88, 0.0, 0.0, 1.04, 1.39]","[-1.44, -1.35, 0.84, -1.17, -0.01, 1.88, -0.8, -0.09, 1.04, 1.39]"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0,0,9,1,1,1,1,1,1,0.0,-17.64,"[0.0, 0.0, 1.06, 0.0, 0.0, 3.6, 0.0, 0.0, 0.62, 1.18]","[-1.49, -2.56, 1.06, -0.41, -0.01, 3.6, -0.31, -1.39, 0.62, 1.18]"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,10,1,1,1,1,1,1,0.99,5.08,"[0.0, 0.0, 0.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.61, 1.16]","[-1.52, -0.0, 0.79, -0.46, -0.01, -0.0, -0.0, -0.0, 0.61, 1.16]"
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,1,2,1,0,0,0,0,0,1.0,7.16,"[1.45, 0.0, 0.0, 0.46, 0.0, 0.0, 0.0, 0.0, 0.37, 0.28]","[1.45, -0.0, -0.44, 0.46, -0.0, 0.0, 0.0, -0.0, 0.37, 0.28]"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1,1,4,1,0,0,1,0,0,1.0,7.77,"[0.0, 0.0, 1.07, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 2.23]","[-1.78, -0.0, 1.07, -0.52, -0.0, -0.0, 0.0, -0.0, 1.33, 2.23]"
"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1,1,2,0,0,0,1,0,0,1.0,8.36,"[0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 2.2]","[-1.77, -0.0, 1.6, -0.52, -0.0, -0.0, 0.0, -0.0, 1.33, 2.2]"
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1,1,4,1,0,1,0,0,0,1.0,6.9,"[1.48, 0.0, 0.0, 0.46, 0.0, 0.0, 0.0, 0.0, 0.43, 0.0]","[1.48, 0.0, -0.19, 0.46, -0.0, 0.0, 0.0, -0.0, 0.43, -0.37]"
"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",1,1,4,0,1,1,0,0,0,1.0,8.53,"[1.35, 0.0, 0.22, 1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.35, 0.0, 0.22, 1.83, -0.0, -0.0, 0.0, -0.0, -0.43, -0.92]"
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,2,0,0,1,0,0,0,1.0,7.34,"[1.5, 0.0, 0.34, 0.46, 0.0, 0.0, 0.0, 0.0, 0.43, 0.0]","[1.5, 0.0, 0.34, 0.46, -0.0, -0.0, 0.0, -0.0, 0.43, -0.4]"
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,1,2,1,0,0,0,0,0,1.0,7.16,"[1.45, 0.0, 0.0, 0.46, 0.0, 0.0, 0.0, 0.0, 0.37, 0.28]","[1.45, -0.0, -0.44, 0.46, -0.0, 0.0, 0.0, -0.0, 0.37, 0.28]"
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1,1,4,1,1,0,0,0,0,1.0,8.13,"[1.3, 0.0, 0.0, 1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.3, -0.0, -0.57, 1.83, -0.0, 0.0, 0.0, -0.0, -0.5, -0.24]"
"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",1,1,6,0,1,1,1,0,0,1.0,7.27,"[0.0, 0.0, 1.73, 0.85, 0.0, 0.0, 0.0, 0.0, 0.53, 1.03]","[-1.87, -0.0, 1.73, 0.85, -0.01, -0.0, -0.0, -0.0, 0.53, 1.03]"
"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1,1,4,1,0,0,0,1,1,1.0,7.67,"[1.81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.38]","[1.81, -0.0, -0.86, -0.85, -0.0, -0.0, 0.0, -0.0, 0.45, 0.38]"
"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",1,1,6,1,0,1,0,1,1,1.0,7.26,"[1.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.51, 0.0]","[1.85, -0.0, -0.6, -0.85, -0.0, -0.0, -0.0, -0.0, 0.51, -0.27]"
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",1,1,6,1,0,0,1,1,1,1.0,7.5,"[0.0, 0.0, 0.66, 0.0, 0.0, 0.0, 0.0, 0.0, 1.41, 2.33]","[-1.41, -0.0, 0.66, -1.83, -0.01, -0.0, -0.0, -0.0, 1.41, 2.33]"
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1,1,4,1,0,1,0,0,0,1.0,6.9,"[1.48, 0.0, 0.0, 0.46, 0.0, 0.0, 0.0, 0.0, 0.43, 0.0]","[1.48, 0.0, -0.19, 0.46, -0.0, 0.0, 0.0, -0.0, 0.43, -0.37]"
"[1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",1,1,6,1,1,1,0,0,0,1.0,8.24,"[1.34, 0.0, 0.0, 1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.34, 0.0, -0.31, 1.83, -0.0, 0.0, 0.0, -0.0, -0.43, -0.89]"
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",1,1,6,1,1,0,1,0,0,1.0,7.3,"[0.0, 0.0, 0.95, 0.85, 0.0, 0.0, 0.0, 0.0, 0.46, 1.7]","[-1.92, -0.0, 0.95, 0.85, -0.01, -0.0, 0.0, -0.0, 0.46, 1.7]"
"[0, 1, 1, 0, 1, 1, 0, 1, 1, 0]",1,1,6,0,1,1,0,1,1,1.0,7.21,"[1.72, 0.0, 0.0, 0.52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.72, 0.0, -0.2, 0.52, -0.0, -0.0, -0.0, -0.0, -0.35, -0.82]"
"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,2,0,1,0,0,0,0,1.0,8.16,"[1.31, 0.0, 0.0, 1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.31, 0.0, -0.04, 1.83, -0.0, 0.0, 0.0, -0.0, -0.5, -0.27]"
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,0,0,0,0,0,0,1.0,7.25,"[1.46, 0.0, 0.09, 0.46, 0.0, 0.0, 0.0, 0.0, 0.37, 0.25]","[1.46, 0.0, 0.09, 0.46, -0.0, 0.0, 0.0, -0.0, 0.37, 0.25]"
"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1,1,4,1,0,0,0,1,1,1.0,7.67,"[1.81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.38]","[1.81, -0.0, -0.86, -0.85, -0.0, -0.0, 0.0, -0.0, 0.45, 0.38]"
"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,1,8,0,1,1,1,1,1,1.0,5.67,"[0.0, 0.0, 1.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.61, 1.13]","[-1.51, -0.0, 1.32, -0.46, -0.01, -0.0, -0.0, -0.0, 0.61, 1.13]"
"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",1,1,4,0,0,0,1,1,1,1.0,8.1,"[0.0, 0.0, 1.19, 0.0, 0.0, 0.0, 0.0, 0.0, 1.41, 2.3]","[-1.4, -0.0, 1.19, -1.83, -0.0, -0.0, -0.0, -0.0, 1.41, 2.3]"
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",1,1,6,1,1,0,0,1,1,1.0,7.08,"[1.67, 0.0, 0.0, 0.52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.67, -0.0, -0.99, 0.52, -0.01, -0.0, -0.0, -0.0, -0.42, -0.14]"
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,2,0,0,1,0,0,0,1.0,7.34,"[1.5, 0.0, 0.34, 0.46, 0.0, 0.0, 0.0, 0.0, 0.43, 0.0]","[1.5, 0.0, 0.34, 0.46, -0.0, -0.0, 0.0, -0.0, 0.43, -0.4]"
"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",1,1,4,0,0,0,1,1,1,1.0,8.1,"[0.0, 0.0, 1.19, 0.0, 0.0, 0.0, 0.0, 0.0, 1.41, 2.3]","[-1.4, -0.0, 1.19, -1.83, -0.0, -0.0, -0.0, -0.0, 1.41, 2.3]"
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,2,0,0,1,0,0,0,1.0,7.34,"[1.5, 0.0, 0.34, 0.46, 0.0, 0.0, 0.0, 0.0, 0.43, 0.0]","[1.5, 0.0, 0.34, 0.46, -0.0, -0.0, 0.0, -0.0, 0.43, -0.4]"
"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1,1,2,0,0,0,0,1,1,1.0,7.66,"[1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.35]","[1.83, -0.0, -0.33, -0.85, -0.0, -0.0, 0.0, -0.0, 0.45, 0.35]"
"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1,1,2,0,0,0,0,1,1,1.0,7.66,"[1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.35]","[1.83, -0.0, -0.33, -0.85, -0.0, -0.0, 0.0, -0.0, 0.45, 0.35]"
"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1,1,4,0,1,0,1,0,0,1.0,7.89,"[0.0, 0.0, 1.48, 0.85, 0.0, 0.0, 0.0, 0.0, 0.46, 1.68]","[-1.91, -0.0, 1.48, 0.85, -0.0, -0.0, 0.0, -0.0, 0.46, 1.68]"
"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1,1,2,0,0,0,1,0,0,1.0,8.36,"[0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 2.2]","[-1.77, -0.0, 1.6, -0.52, -0.0, -0.0, 0.0, -0.0, 1.33, 2.2]"
"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1,1,4,0,1,0,1,0,0,1.0,7.89,"[0.0, 0.0, 1.48, 0.85, 0.0, 0.0, 0.0, 0.0, 0.46, 1.68]","[-1.91, -0.0, 1.48, 0.85, -0.0, -0.0, 0.0, -0.0, 0.46, 1.68]"
"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1,1,4,0,0,1,0,1,1,1.0,7.29,"[1.86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.51, 0.0]","[1.86, 0.0, -0.07, -0.85, -0.0, -0.0, -0.0, -0.0, 0.51, -0.29]"
"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1,1,4,0,1,0,1,0,0,1.0,7.89,"[0.0, 0.0, 1.48, 0.85, 0.0, 0.0, 0.0, 0.0, 0.46, 1.68]","[-1.91, -0.0, 1.48, 0.85, -0.0, -0.0, 0.0, -0.0, 0.46, 1.68]"
"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",1,1,4,0,1,1,0,0,0,1.0,8.53,"[1.35, 0.0, 0.22, 1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.35, 0.0, 0.22, 1.83, -0.0, -0.0, 0.0, -0.0, -0.43, -0.92]"
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",1,1,6,1,1,0,1,0,0,1.0,7.3,"[0.0, 0.0, 0.95, 0.85, 0.0, 0.0, 0.0, 0.0, 0.46, 1.7]","[-1.92, -0.0, 0.95, 0.85, -0.01, -0.0, 0.0, -0.0, 0.46, 1.7]"
"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1,1,4,0,1,0,1,0,0,1.0,7.89,"[0.0, 0.0, 1.48, 0.85, 0.0, 0.0, 0.0, 0.0, 0.46, 1.68]","[-1.91, -0.0, 1.48, 0.85, -0.0, -0.0, 0.0, -0.0, 0.46, 1.68]"
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",1,1,6,1,1,0,1,0,0,1.0,7.3,"[0.0, 0.0, 0.95, 0.85, 0.0, 0.0, 0.0, 0.0, 0.46, 1.7]","[-1.92, -0.0, 0.95, 0.85, -0.01, -0.0, 0.0, -0.0, 0.46, 1.7]"
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,2,0,0,1,0,0,0,1.0,7.34,"[1.5, 0.0, 0.34, 0.46, 0.0, 0.0, 0.0, 0.0, 0.43, 0.0]","[1.5, 0.0, 0.34, 0.46, -0.0, -0.0, 0.0, -0.0, 0.43, -0.4]"
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",1,1,4,0,0,1,1,0,0,1.0,7.74,"[0.0, 0.0, 1.86, 0.0, 0.0, 0.0, 0.0, 0.0, 1.39, 1.55]","[-1.73, -0.0, 1.86, -0.52, -0.0, -0.0, 0.0, -0.0, 1.39, 1.55]"
"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1,1,2,0,0,0,1,0,0,1.0,8.36,"[0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 2.2]","[-1.77, -0.0, 1.6, -0.52, -0.0, -0.0, 0.0, -0.0, 1.33, 2.2]"
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1,1,4,1,1,0,0,0,0,1.0,8.13,"[1.3, 0.0, 0.0, 1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.3, -0.0, -0.57, 1.83, -0.0, 0.0, 0.0, -0.0, -0.5, -0.24]"
"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1,1,2,0,0,0,0,1,1,1.0,7.66,"[1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.35]","[1.83, -0.0, -0.33, -0.85, -0.0, -0.0, 0.0, -0.0, 0.45, 0.35]"
"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",1,1,6,0,1,0,1,1,1,1.0,6.29,"[0.0, 0.0, 1.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54, 1.78]","[-1.55, -0.0, 1.06, -0.46, -0.01, -0.0, -0.0, -0.0, 0.54, 1.78]"
"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1,1,2,0,0,0,1,0,0,1.0,8.36,"[0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 2.2]","[-1.77, -0.0, 1.6, -0.52, -0.0, -0.0, 0.0, -0.0, 1.33, 2.2]"
"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1,1,2,0,0,0,0,1,1,1.0,7.66,"[1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.35]","[1.83, -0.0, -0.33, -0.85, -0.0, -0.0, 0.0, -0.0, 0.45, 0.35]"
"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1,1,4,1,0,0,0,1,1,1.0,7.67,"[1.81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.38]","[1.81, -0.0, -0.86, -0.85, -0.0, -0.0, 0.0, -0.0, 0.45, 0.38]"
"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,2,0,1,0,0,0,0,1.0,8.16,"[1.31, 0.0, 0.0, 1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.31, 0.0, -0.04, 1.83, -0.0, 0.0, 0.0, -0.0, -0.5, -0.27]"
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",1,1,6,1,1,0,0,1,1,1.0,7.08,"[1.67, 0.0, 0.0, 0.52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.67, -0.0, -0.99, 0.52, -0.01, -0.0, -0.0, -0.0, -0.42, -0.14]"
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,1,2,1,0,0,0,0,0,1.0,7.16,"[1.45, 0.0, 0.0, 0.46, 0.0, 0.0, 0.0, 0.0, 0.37, 0.28]","[1.45, -0.0, -0.44, 0.46, -0.0, 0.0, 0.0, -0.0, 0.37, 0.28]"
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,1,2,1,0,0,0,0,0,1.0,7.16,"[1.45, 0.0, 0.0, 0.46, 0.0, 0.0, 0.0, 0.0, 0.37, 0.28]","[1.45, -0.0, -0.44, 0.46, -0.0, 0.0, 0.0, -0.0, 0.37, 0.28]"
"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1]",1,1,6,1,0,1,1,0,0,1.0,7.15,"[0.0, 0.0, 1.33, 0.0, 0.0, 0.0, 0.0, 0.0, 1.39, 1.58]","[-1.74, -0.0, 1.33, -0.52, -0.01, -0.0, 0.0, -0.0, 1.39, 1.58]"
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,0,0,0,0,0,0,1.0,7.25,"[1.46, 0.0, 0.09, 0.46, 0.0, 0.0, 0.0, 0.0, 0.37, 0.25]","[1.46, 0.0, 0.09, 0.46, -0.0, 0.0, 0.0, -0.0, 0.37, 0.25]"
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",1,1,4,0,0,1,1,0,0,1.0,7.74,"[0.0, 0.0, 1.86, 0.0, 0.0, 0.0, 0.0, 0.0, 1.39, 1.55]","[-1.73, -0.0, 1.86, -0.52, -0.0, -0.0, 0.0, -0.0, 1.39, 1.55]"
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,1,2,1,0,0,0,0,0,1.0,7.16,"[1.45, 0.0, 0.0, 0.46, 0.0, 0.0, 0.0, 0.0, 0.37, 0.28]","[1.45, -0.0, -0.44, 0.46, -0.0, 0.0, 0.0, -0.0, 0.37, 0.28]"
"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0]",1,1,4,0,1,0,0,1,1,1.0,7.11,"[1.68, 0.0, 0.0, 0.52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.68, -0.0, -0.46, 0.52, -0.0, -0.0, -0.0, -0.0, -0.42, -0.17]"
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1,1,4,1,0,1,0,0,0,1.0,6.9,"[1.48, 0.0, 0.0, 0.46, 0.0, 0.0, 0.0, 0.0, 0.43, 0.0]","[1.48, 0.0, -0.19, 0.46, -0.0, 0.0, 0.0, -0.0, 0.43, -0.37]"
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1,1,4,1,1,0,0,0,0,1.0,8.13,"[1.3, 0.0, 0.0, 1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.3, -0.0, -0.57, 1.83, -0.0, 0.0, 0.0, -0.0, -0.5, -0.24]"
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,0,0,0,0,0,0,1.0,7.25,"[1.46, 0.0, 0.09, 0.46, 0.0, 0.0, 0.0, 0.0, 0.37, 0.25]","[1.46, 0.0, 0.09, 0.46, -0.0, 0.0, 0.0, -0.0, 0.37, 0.25]"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1,1,4,1,0,0,1,0,0,1.0,7.77,"[0.0, 0.0, 1.07, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 2.23]","[-1.78, -0.0, 1.07, -0.52, -0.0, -0.0, 0.0, -0.0, 1.33, 2.23]"
"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1,1,2,0,0,0,1,0,0,1.0,8.36,"[0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 2.2]","[-1.77, -0.0, 1.6, -0.52, -0.0, -0.0, 0.0, -0.0, 1.33, 2.2]"
"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",1,1,6,1,0,1,0,1,1,1.0,7.26,"[1.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.51, 0.0]","[1.85, -0.0, -0.6, -0.85, -0.0, -0.0, -0.0, -0.0, 0.51, -0.27]"
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,0,0,0,0,0,0,1.0,7.25,"[1.46, 0.0, 0.09, 0.46, 0.0, 0.0, 0.0, 0.0, 0.37, 0.25]","[1.46, 0.0, 0.09, 0.46, -0.0, 0.0, 0.0, -0.0, 0.37, 0.25]"
"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1,1,2,0,0,0,1,0,0,1.0,8.36,"[0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 2.2]","[-1.77, -0.0, 1.6, -0.52, -0.0, -0.0, 0.0, -0.0, 1.33, 2.2]"
"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",1,1,8,1,1,1,0,1,1,1.0,7.18,"[1.71, 0.0, 0.0, 0.52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.71, -0.0, -0.73, 0.52, -0.01, -0.0, -0.0, -0.0, -0.35, -0.79]"
"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,2,0,1,0,0,0,0,1.0,8.16,"[1.31, 0.0, 0.0, 1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.31, 0.0, -0.04, 1.83, -0.0, 0.0, 0.0, -0.0, -0.5, -0.27]"
"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1,1,2,0,0,0,1,0,0,1.0,8.36,"[0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 2.2]","[-1.77, -0.0, 1.6, -0.52, -0.0, -0.0, 0.0, -0.0, 1.33, 2.2]"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1,1,4,1,0,0,1,0,0,1.0,7.77,"[0.0, 0.0, 1.07, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 2.23]","[-1.78, -0.0, 1.07, -0.52, -0.0, -0.0, 0.0, -0.0, 1.33, 2.23]"
"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,2,0,1,0,0,0,0,1.0,8.16,"[1.31, 0.0, 0.0, 1.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.31, 0.0, -0.04, 1.83, -0.0, 0.0, 0.0, -0.0, -0.5, -0.27]"
