X,Y,Predicted,Number of 1's,F1,F2,F3,F4,F5,F6,A2,Z2,A1,Z1
"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",0,0,6,1,1,1,0,0,1,0.0,-78.61,"[15.07, 4.49, 5.63, 9.36]","[15.07, 4.49, 5.63, 9.36]"
"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",0,0,7,1,1,1,0,0,1,0.0,-59.67,"[8.56, 0.0, 3.29, 6.31]","[8.56, -0.1, 3.29, 6.31]"
"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",0,0,6,1,1,1,0,0,1,0.0,-71.45,"[13.13, 3.7, 4.83, 8.24]","[13.13, 3.7, 4.83, 8.24]"
"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",0,0,7,1,1,1,0,0,1,0.0,-46.64,"[6.62, 0.0, 2.49, 5.19]","[6.62, -0.89, 2.49, 5.19]"
"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",0,0,7,1,1,1,0,0,1,0.0,-64.96,"[11.24, 2.81, 4.11, 7.16]","[11.24, 2.81, 4.11, 7.16]"
"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",0,0,8,1,1,1,0,0,1,0.0,-33.59,"[4.74, 0.0, 1.78, 4.11]","[4.74, -1.78, 1.78, 4.11]"
"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",0,0,4,1,1,1,0,1,0,0.0,-82.3,"[15.05, 4.59, 4.95, 9.37]","[15.05, 4.59, 4.95, 9.37]"
"[1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",0,0,5,1,1,1,0,1,0,0.0,-64.08,"[8.54, 0.0, 2.61, 6.32]","[8.54, -0.0, 2.61, 6.32]"
"[1, 1, 1, 0, 1, 0, 0, 0, 1, 0]",0,0,5,1,1,1,0,1,0,0.0,-75.81,"[13.17, 3.7, 4.23, 8.29]","[13.17, 3.7, 4.23, 8.29]"
"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",0,0,6,1,1,1,0,1,0,0.0,-51.02,"[6.66, 0.0, 1.89, 5.23]","[6.66, -0.89, 1.89, 5.23]"
"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",0,0,5,1,1,1,0,1,0,0.0,-68.64,"[11.23, 2.91, 3.44, 7.17]","[11.23, 2.91, 3.44, 7.17]"
"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",0,0,6,1,1,1,0,1,0,0.0,-37.99,"[4.72, 0.0, 1.1, 4.12]","[4.72, -1.68, 1.1, 4.12]"
"[1, 1, 1, 0, 1, 0, 0, 1, 1, 0]",0,0,6,1,1,1,0,1,0,0.0,-62.15,"[9.35, 2.02, 2.72, 6.09]","[9.35, 2.02, 2.72, 6.09]"
"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",0,0,7,1,1,1,0,1,0,0.0,-24.93,"[2.84, 0.0, 0.38, 3.03]","[2.84, -2.57, 0.38, 3.03]"
"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",0,0,5,1,1,1,0,1,0,0.0,-109.72,"[22.63, 7.94, 7.93, 13.68]","[22.63, 7.94, 7.93, 13.68]"
"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",0,0,6,1,1,1,0,1,0,0.0,-91.52,"[16.12, 3.35, 5.59, 10.62]","[16.12, 3.35, 5.59, 10.62]"
"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",0,0,6,1,1,1,0,1,0,0.0,-103.22,"[20.74, 7.06, 7.21, 12.59]","[20.74, 7.06, 7.21, 12.59]"
"[1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",0,0,7,1,1,1,0,1,0,0.0,-85.03,"[14.24, 2.47, 4.87, 9.54]","[14.24, 2.47, 4.87, 9.54]"
"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",0,0,6,1,1,1,0,1,0,0.0,-96.06,"[18.81, 6.27, 6.41, 11.48]","[18.81, 6.27, 6.41, 11.48]"
"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",0,0,7,1,1,1,0,1,0,0.0,-77.87,"[12.3, 1.68, 4.08, 8.42]","[12.3, 1.68, 4.08, 8.42]"
"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",0,0,7,1,1,1,0,1,0,0.0,-89.57,"[16.92, 5.38, 5.7, 10.39]","[16.92, 5.38, 5.7, 10.39]"
"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",0,0,8,1,1,1,0,1,0,0.0,-71.37,"[10.41, 0.79, 3.36, 7.34]","[10.41, 0.79, 3.36, 7.34]"
"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",0,0,5,1,1,1,0,1,1,0.0,-78.66,"[12.21, 3.5, 1.82, 8.44]","[12.21, 3.5, 1.82, 8.44]"
"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",0,0,6,1,1,1,0,1,1,0.0,-48.78,"[5.7, 0.0, 0.0, 5.38]","[5.7, -1.09, -0.52, 5.38]"
"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0]",0,0,6,1,1,1,0,1,1,0.0,-72.17,"[10.33, 2.61, 1.1, 7.35]","[10.33, 2.61, 1.1, 7.35]"
"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1]",0,0,7,1,1,1,0,1,1,0.0,-30.73,"[3.82, 0.0, 0.0, 4.3]","[3.82, -1.98, -1.23, 4.3]"
"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",0,0,6,1,1,1,0,1,1,0.0,-65.01,"[8.39, 1.82, 0.31, 6.24]","[8.39, 1.82, 0.31, 6.24]"
"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",0,0,7,1,1,1,0,1,1,0.0,-12.19,"[1.88, 0.0, 0.0, 3.18]","[1.88, -2.77, -2.03, 3.18]"
"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0]",0,0,7,1,1,1,0,1,1,0.0,-55.68,"[6.51, 0.93, 0.0, 5.15]","[6.51, 0.93, -0.41, 5.15]"
"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",1,1,8,1,1,1,0,1,1,1.0,5.83,"[0.0, 0.0, 0.0, 2.1]","[-0.0, -3.65, -2.75, 2.1]"
"[1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",0,0,6,1,1,1,0,1,1,0.0,-106.08,"[19.79, 6.85, 4.8, 12.74]","[19.79, 6.85, 4.8, 12.74]"
"[1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",0,0,7,1,1,1,0,1,1,0.0,-87.89,"[13.28, 2.27, 2.46, 9.69]","[13.28, 2.27, 2.46, 9.69]"
"[1, 1, 1, 0, 1, 1, 1, 0, 1, 0]",0,0,7,1,1,1,0,1,1,0.0,-99.59,"[17.9, 5.97, 4.08, 11.66]","[17.9, 5.97, 4.08, 11.66]"
"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1]",0,0,8,1,1,1,0,1,1,0.0,-81.4,"[11.4, 1.38, 1.74, 8.61]","[11.4, 1.38, 1.74, 8.61]"
"[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",0,0,7,1,1,1,0,1,1,0.0,-92.43,"[15.97, 5.18, 3.29, 10.54]","[15.97, 5.18, 3.29, 10.54]"
"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",0,0,8,1,1,1,0,1,1,0.0,-74.23,"[9.46, 0.59, 0.95, 7.49]","[9.46, 0.59, 0.95, 7.49]"
"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",0,0,8,1,1,1,0,1,1,0.0,-85.94,"[14.08, 4.29, 2.57, 9.46]","[14.08, 4.29, 2.57, 9.46]"
"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",0,0,9,1,1,1,0,1,1,0.0,-65.54,"[7.57, 0.0, 0.23, 6.41]","[7.57, -0.3, 0.23, 6.41]"
"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0,0,4,1,1,1,1,0,0,0.0,-32.23,"[4.64, 0.0, 3.5, 2.75]","[4.64, -0.26, 3.5, 2.75]"
"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1]",0,0,5,1,1,1,1,0,0,0.01,-4.83,"[0.0, 0.0, 1.16, 0.0]","[-1.87, -4.85, 1.16, -0.3]"
"[1, 1, 1, 1, 0, 0, 0, 0, 1, 0]",0,0,5,1,1,1,1,0,0,0.0,-19.17,"[2.75, 0.0, 2.78, 1.67]","[2.75, -1.15, 2.78, 1.67]"
"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1]",0,0,6,1,1,1,1,0,0,0.0,-9.82,"[0.0, 0.0, 0.44, 0.0]","[-3.76, -5.74, 0.44, -1.39]"
"[1, 1, 1, 1, 0, 0, 0, 1, 0, 0]",0,0,5,1,1,1,1,0,0,0.0,-6.15,"[0.81, 0.0, 1.99, 0.55]","[0.81, -1.94, 1.99, 0.55]"
"[1, 1, 1, 1, 0, 0, 0, 1, 0, 1]",0,0,6,1,1,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-5.69, -6.53, -0.35, -2.5]"
"[1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",0,0,6,1,1,1,1,0,0,0.02,-4.08,"[0.0, 0.0, 1.27, 0.0]","[-1.07, -2.83, 1.27, -0.53]"
"[1, 1, 1, 1, 0, 0, 0, 1, 1, 1]",0,0,7,1,1,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-7.58, -7.42, -1.07, -3.59]"
"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0]",0,0,5,1,1,1,1,0,0,0.0,-61.61,"[12.21, 3.09, 6.48, 7.06]","[12.21, 3.09, 6.48, 7.06]"
"[1, 1, 1, 1, 0, 0, 1, 0, 0, 1]",0,0,6,1,1,1,1,0,0,0.0,-32.33,"[5.7, 0.0, 4.14, 4.0]","[5.7, -1.5, 4.14, 4.0]"
"[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",0,0,6,1,1,1,1,0,0,0.0,-55.12,"[10.33, 2.21, 5.76, 5.97]","[10.33, 2.21, 5.76, 5.97]"
"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",0,0,7,1,1,1,1,0,0,0.0,-19.27,"[3.82, 0.0, 3.42, 2.92]","[3.82, -2.38, 3.42, 2.92]"
"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0]",0,0,6,1,1,1,1,0,0,0.0,-47.96,"[8.39, 1.42, 4.97, 4.86]","[8.39, 1.42, 4.97, 4.86]"
"[1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",0,0,7,1,1,1,1,0,0,0.0,-6.24,"[1.88, 0.0, 2.63, 1.8]","[1.88, -3.17, 2.63, 1.8]"
"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",0,0,7,1,1,1,1,0,0,0.0,-41.47,"[6.51, 0.53, 4.25, 3.77]","[6.51, 0.53, 4.25, 3.77]"
"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1,1,8,1,1,1,1,0,0,1.0,6.79,"[0.0, 0.0, 1.91, 0.72]","[-0.0, -4.06, 1.91, 0.72]"
"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]",0,0,5,1,1,1,1,0,1,0.0,-20.52,"[1.8, 0.0, 0.37, 1.82]","[1.8, -1.35, 0.37, 1.82]"
"[1, 1, 1, 1, 0, 1, 0, 0, 0, 1]",0,0,6,1,1,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-4.71, -5.94, -1.96, -1.24]"
"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0]",0,0,6,1,1,1,1,0,1,0.0,-6.35,"[0.0, 0.0, 0.0, 0.73]","[-0.09, -2.24, -0.35, 0.73]"
"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1]",0,0,7,1,1,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-6.6, -6.83, -2.68, -2.32]"
"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",0,0,6,1,1,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-2.03, -3.03, -1.14, -0.38]"
"[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]",0,0,7,1,1,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-8.53, -7.62, -3.48, -3.44]"
"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",0,0,7,1,1,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-3.91, -3.92, -1.86, -1.46]"
"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",0,0,8,1,1,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-10.42, -8.5, -4.2, -4.52]"
"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]",0,0,6,1,1,1,1,0,1,0.0,-57.98,"[9.37, 2.0, 3.35, 6.12]","[9.37, 2.0, 3.35, 6.12]"
"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",0,0,7,1,1,1,1,0,1,0.0,-20.62,"[2.87, 0.0, 1.01, 3.07]","[2.87, -2.58, 1.01, 3.07]"
"[1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",0,0,7,1,1,1,1,0,1,0.0,-51.49,"[7.49, 1.12, 2.63, 5.04]","[7.49, 1.12, 2.63, 5.04]"
"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",0,0,8,1,1,1,1,0,1,0.0,-7.56,"[0.98, 0.0, 0.29, 1.99]","[0.98, -3.47, 0.29, 1.99]"
"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0]",0,0,7,1,1,1,1,0,1,0.0,-44.33,"[5.55, 0.33, 1.84, 3.93]","[5.55, 0.33, 1.84, 3.93]"
"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",0,0,8,1,1,1,1,0,1,0.01,-5.13,"[0.0, 0.0, 0.0, 0.87]","[-0.96, -4.26, -0.5, 0.87]"
"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",0,0,8,1,1,1,1,0,1,0.0,-33.69,"[3.67, 0.0, 1.12, 2.84]","[3.67, -0.56, 1.12, 2.84]"
"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",0,0,9,1,1,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-2.84, -5.15, -1.22, -0.21]"
"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0,0,5,1,1,1,1,1,0,0.0,-55.17,"[7.47, 1.22, 1.95, 5.05]","[7.47, 1.22, 1.95, 5.05]"
"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]",0,0,6,1,1,1,1,1,0,0.0,-9.3,"[0.97, 0.0, 0.0, 2.0]","[0.97, -3.37, -0.38, 2.0]"
"[1, 1, 1, 1, 1, 0, 0, 0, 1, 0]",0,0,6,1,1,1,1,1,0,0.0,-48.68,"[5.59, 0.33, 1.24, 3.97]","[5.59, 0.33, 1.24, 3.97]"
"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",0,0,7,1,1,1,1,1,0,0.01,-4.74,"[0.0, 0.0, 0.0, 0.92]","[-0.92, -4.26, -1.1, 0.92]"
"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]",0,0,6,1,1,1,1,1,0,0.0,-38.1,"[3.65, 0.0, 0.44, 2.85]","[3.65, -0.46, 0.44, 2.85]"
"[1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",0,0,7,1,1,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-2.86, -5.05, -1.9, -0.2]"
"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0]",0,0,7,1,1,1,1,1,0,0.0,-23.12,"[1.77, 0.0, 0.0, 1.77]","[1.77, -1.35, -0.28, 1.77]"
"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",0,0,8,1,1,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-4.74, -5.94, -2.61, -1.28]"
"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",0,0,6,1,1,1,1,1,0,0.0,-82.59,"[15.05, 4.57, 4.93, 9.36]","[15.05, 4.57, 4.93, 9.36]"
"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1]",0,0,7,1,1,1,1,1,0,0.0,-64.28,"[8.54, 0.0, 2.59, 6.31]","[8.54, -0.02, 2.59, 6.31]"
"[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]",0,0,7,1,1,1,1,1,0,0.0,-76.1,"[13.17, 3.69, 4.21, 8.28]","[13.17, 3.69, 4.21, 8.28]"
"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",0,0,8,1,1,1,1,1,0,0.0,-51.22,"[6.66, 0.0, 1.88, 5.22]","[6.66, -0.9, 1.88, 5.22]"
"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",0,0,7,1,1,1,1,1,0,0.0,-68.94,"[11.23, 2.9, 3.42, 7.16]","[11.23, 2.9, 3.42, 7.16]"
"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",0,0,8,1,1,1,1,1,0,0.0,-38.19,"[4.72, 0.0, 1.08, 4.11]","[4.72, -1.69, 1.08, 4.11]"
"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",0,0,8,1,1,1,1,1,0,0.0,-62.45,"[9.34, 2.01, 2.7, 6.08]","[9.34, 2.01, 2.7, 6.08]"
"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0,0,9,1,1,1,1,1,0,0.0,-25.14,"[2.84, 0.0, 0.36, 3.02]","[2.84, -2.58, 0.36, 3.02]"
"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0,0,6,1,1,1,1,1,1,0.0,-43.4,"[4.64, 0.13, 0.0, 4.12]","[4.64, 0.13, -1.17, 4.12]"
"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",0,0,7,1,1,1,1,1,1,0.03,-3.4,"[0.0, 0.0, 0.0, 1.07]","[-1.87, -4.46, -3.51, 1.07]"
"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",0,0,7,1,1,1,1,1,1,0.0,-26.28,"[2.75, 0.0, 0.0, 3.04]","[2.75, -0.76, -1.89, 3.04]"
"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",0,0,8,1,1,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-3.76, -5.35, -4.23, -0.02]"
"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",0,0,7,1,1,1,1,1,1,0.0,-7.74,"[0.81, 0.0, 0.0, 1.92]","[0.81, -1.55, -2.68, 1.92]"
"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",0,0,8,1,1,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-5.7, -6.14, -5.02, -1.13]"
"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",0,0,8,1,1,1,1,1,1,0.0,-5.44,"[0.0, 0.0, 0.0, 0.84]","[-1.07, -2.44, -3.4, 0.84]"
"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0,0,9,1,1,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-7.58, -7.02, -5.74, -2.22]"
"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",0,0,7,1,1,1,1,1,1,0.0,-78.96,"[12.21, 3.48, 1.81, 8.43]","[12.21, 3.48, 1.81, 8.43]"
"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",0,0,8,1,1,1,1,1,1,0.0,-48.87,"[5.7, 0.0, 0.0, 5.37]","[5.7, -1.11, -0.53, 5.37]"
"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",0,0,8,1,1,1,1,1,1,0.0,-72.47,"[10.33, 2.6, 1.09, 7.34]","[10.33, 2.6, 1.09, 7.34]"
"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",0,0,9,1,1,1,1,1,1,0.0,-30.82,"[3.82, 0.0, 0.0, 4.29]","[3.82, -1.99, -1.25, 4.29]"
"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0,0,8,1,1,1,1,1,1,0.0,-65.31,"[8.39, 1.81, 0.29, 6.23]","[8.39, 1.81, 0.29, 6.23]"
"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",0,0,9,1,1,1,1,1,1,0.0,-12.27,"[1.88, 0.0, 0.0, 3.17]","[1.88, -2.78, -2.04, 3.17]"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0,0,9,1,1,1,1,1,1,0.0,-55.86,"[6.51, 0.92, 0.0, 5.14]","[6.51, 0.92, -0.43, 5.14]"
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,10,1,1,1,1,1,1,1.0,5.74,"[0.0, 0.0, 0.0, 2.09]","[-0.0, -3.67, -2.76, 2.09]"
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,1,2,1,0,0,0,0,0,1.0,7.82,"[0.0, 0.0, 1.93, 0.82]","[-0.0, -4.0, 1.93, 0.82]"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1,1,4,1,0,0,1,0,0,1.0,7.61,"[0.0, 0.0, 1.92, 0.81]","[-0.0, -4.01, 1.92, 0.81]"
"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1,1,2,0,0,0,1,0,0,1.0,7.35,"[0.0, 1.42, 1.4, 0.0]","[0.0, 1.42, 1.4, -0.57]"
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1,1,4,1,0,1,0,0,0,1.0,7.3,"[0.0, 0.0, 1.92, 0.77]","[-0.0, -3.99, 1.92, 0.77]"
"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",1,1,4,0,1,1,0,0,0,1.0,7.12,"[0.0, 1.38, 1.41, 0.0]","[-0.0, 1.38, 1.41, -0.65]"
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,2,0,0,1,0,0,0,1.0,7.48,"[0.0, 1.43, 1.4, 0.0]","[-0.0, 1.43, 1.4, -0.61]"
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,1,2,1,0,0,0,0,0,1.0,7.82,"[0.0, 0.0, 1.93, 0.82]","[-0.0, -4.0, 1.93, 0.82]"
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1,1,4,1,1,0,0,0,0,1.0,7.52,"[0.0, 0.0, 1.94, 0.78]","[-0.0, -4.05, 1.94, 0.78]"
"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",1,1,6,0,1,1,1,0,0,1.0,6.92,"[0.0, 1.37, 1.39, 0.0]","[-0.0, 1.37, 1.39, -0.66]"
"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1,1,4,1,0,0,0,1,1,1.0,6.58,"[0.0, 0.0, 0.0, 2.19]","[-0.0, -3.61, -2.74, 2.19]"
"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",1,1,6,1,0,1,0,1,1,1.0,6.17,"[0.0, 0.0, 0.0, 2.14]","[-0.0, -3.6, -2.75, 2.14]"
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",1,1,6,1,0,0,1,1,1,1.0,6.48,"[0.0, 0.0, 0.0, 2.17]","[-0.0, -3.62, -2.75, 2.17]"
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1,1,4,1,0,1,0,0,0,1.0,7.3,"[0.0, 0.0, 1.92, 0.77]","[-0.0, -3.99, 1.92, 0.77]"
"[1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",1,1,6,1,1,1,0,0,0,1.0,7.0,"[0.0, 0.0, 1.92, 0.73]","[-0.0, -4.05, 1.92, 0.73]"
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",1,1,6,1,1,0,1,0,0,1.0,7.31,"[0.0, 0.0, 1.92, 0.77]","[-0.0, -4.06, 1.92, 0.77]"
"[0, 1, 1, 0, 1, 1, 0, 1, 1, 0]",1,1,6,0,1,1,0,1,1,1.0,6.68,"[0.0, 1.77, 0.0, 0.72]","[-0.0, 1.77, -3.26, 0.72]"
"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,2,0,1,0,0,0,0,1.0,7.2,"[0.0, 1.38, 1.43, 0.0]","[0.0, 1.38, 1.43, -0.6]"
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,0,0,0,0,0,0,1.0,7.56,"[0.0, 1.43, 1.42, 0.0]","[0.0, 1.43, 1.42, -0.56]"
"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1,1,4,1,0,0,0,1,1,1.0,6.58,"[0.0, 0.0, 0.0, 2.19]","[-0.0, -3.61, -2.74, 2.19]"
"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,1,8,0,1,1,1,1,1,1.0,6.49,"[0.0, 1.76, 0.0, 0.71]","[-0.0, 1.76, -3.28, 0.71]"
"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",1,1,4,0,0,0,1,1,1,1.0,7.6,"[0.0, 1.81, 0.0, 0.8]","[-0.0, 1.81, -3.27, 0.8]"
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",1,1,6,1,1,0,0,1,1,1.0,6.24,"[0.0, 0.0, 0.0, 2.15]","[-0.0, -3.66, -2.73, 2.15]"
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,2,0,0,1,0,0,0,1.0,7.48,"[0.0, 1.43, 1.4, 0.0]","[-0.0, 1.43, 1.4, -0.61]"
"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",1,1,4,0,0,0,1,1,1,1.0,7.6,"[0.0, 1.81, 0.0, 0.8]","[-0.0, 1.81, -3.27, 0.8]"
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,2,0,0,1,0,0,0,1.0,7.48,"[0.0, 1.43, 1.4, 0.0]","[-0.0, 1.43, 1.4, -0.61]"
"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1,1,2,0,0,0,0,1,1,1.0,7.79,"[0.0, 1.82, 0.0, 0.81]","[-0.0, 1.82, -3.25, 0.81]"
"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1,1,2,0,0,0,0,1,1,1.0,7.79,"[0.0, 1.82, 0.0, 0.81]","[-0.0, 1.82, -3.25, 0.81]"
"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1,1,4,0,1,0,1,0,0,1.0,7.0,"[0.0, 1.36, 1.41, 0.0]","[0.0, 1.36, 1.41, -0.61]"
"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1,1,2,0,0,0,1,0,0,1.0,7.35,"[0.0, 1.42, 1.4, 0.0]","[0.0, 1.42, 1.4, -0.57]"
"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1,1,4,0,1,0,1,0,0,1.0,7.0,"[0.0, 1.36, 1.41, 0.0]","[0.0, 1.36, 1.41, -0.61]"
"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1,1,4,0,0,1,0,1,1,1.0,7.4,"[0.0, 1.82, 0.0, 0.76]","[-0.0, 1.82, -3.27, 0.76]"
"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1,1,4,0,1,0,1,0,0,1.0,7.0,"[0.0, 1.36, 1.41, 0.0]","[0.0, 1.36, 1.41, -0.61]"
"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",1,1,4,0,1,1,0,0,0,1.0,7.12,"[0.0, 1.38, 1.41, 0.0]","[-0.0, 1.38, 1.41, -0.65]"
